"file","caption","alt_text","category","png_time","StartTime"
"ts_summaryF.png","Summary F (definition of F depends on setting in starter.ss)",NA,"Timeseries",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"ts_DynamicB0.png","Dynamic B0 plot. The lower line shows the time series of estimated Spawning biomass (mt) in the presence of fishing mortality. The upper line shows the time series that could occur under the same dynamics (including deviations in recruitment), but without fishing. The point at the left represents the unfished equilibrium.",NA,"Timeseries",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"recdevs1_points.png","Recruitment deviations",NA,"RecDev",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SR_curve.png","Stock-recruit curve.  Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SR_curve2.png","Stock-recruit curve with labels on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SR_resids.png","Deviations around the stock-recruit curve. Labels are on first, last, and years with (log) deviations > 0.5. Point colors indicate year, with warmer colors indicating earlier years and cooler colors in showing later years.",NA,"S-R",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"catch1 landings.png","landings",NA,"Catch",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"catch2 landings stacked.png","landings stacked",NA,"Catch",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"catch9 harvest rate.png","harvest rate",NA,"Catch",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SPR1_series.png","Timeseries of SPR",NA,"SPR",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SPR2_minusSPRseries.png","Timeseries of 1-SPR",NA,"SPR",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"SPR3_ratiointerval.png","Timeseries of SPR ratio: 1-SPR",NA,"SPR",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index1_cpuedata_SURV.png","Index data for SURV. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index2_cpuefit_SURV.png","Fit to index data for SURV. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index3_obs_vs_exp_SURV.png","Observed vs. expected index values with smoother for SURV",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index4_logcpuedata_SURV.png","Log index data for SURV. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index5_logcpuefit_SURV.png","Fit to log index data on log scale for SURV. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index6_log_obs_vs_exp_SURV.png","log(observed) vs. log(expected) index values with smoother for SURV",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index10_resids_SE_total_SURV.png","Residuals of fit to index for SURV.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index12_resids_SE_total_SURV.png","Deviations for fit to index for SURV.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"index9_standcpueall.png","Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0.",NA,"Index",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age in (max ~ 49.7 million)",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers1_sex1_mid.png","Middle of year expected numbers at age in (max ~ 46.6 million)",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers6_len_sex1.png","Beginning of year expected numbers at length in (max ~ 12.4 million)",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers6_len_sex1.png","Middle of year expected numbers at length in (max ~ 10.3 million)",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers4_equilagecomp.png","Equilibrium age distribution",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"numbers10_ageerror_matrix_1.png","Distribution of observed age at true age 
 for ageing error type 1",NA,"Numbers",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat__aggregated_across_time.png","Length comp data, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat__multi-fleet_comparison.png","Length comp data,  comparing across fleets",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_flt1mkt0.png","Length comp data, whole catch, LGL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_bubflt1mkt0.png","Length comp data, whole catch, LGL (max=0.16)",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_data_weighting_TA1.8_LGL.png","Mean length for LGL with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_flt2mkt0.png","Length comp data, whole catch, TWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_bubflt2mkt0.png","Length comp data, whole catch, TWL (max=0.11)",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_data_weighting_TA1.8_TWL.png","Mean length for TWL with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_flt3mkt0.png","Length comp data, whole catch, SURV.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_bubflt3mkt0.png","Length comp data, whole catch, SURV (max=0.12)",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lendat_data_weighting_TA1.8_SURV.png","Mean length for SURV with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_flt1mkt0.png","Length comps, whole catch, LGL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_residsflt1mkt0.png","Pearson residuals, whole catch, LGL (max=23.7) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, LGL",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_data_weighting_TA1.8_LGL.png","Mean length for LGL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from LGL:<br>1.1906 (0.718-5.729) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_flt2mkt0.png","Length comps, whole catch, TWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_residsflt2mkt0.png","Pearson residuals, whole catch, TWL (max=20.22) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, TWL",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_data_weighting_TA1.8_TWL.png","Mean length for TWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from TWL:<br>2.2892 (1.3723-6.8436) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_flt3mkt0.png","Length comps, whole catch, SURV.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_residsflt3mkt0.png","Pearson residuals, whole catch, SURV (max=79.4) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, SURV",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_lenfit_data_weighting_TA1.8_SURV.png","Mean length for SURV with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from SURV:<br>0.6674 (0.4622-1.342) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_LAAdat_flt3mkt0.png","Mean length at age data, whole catch, SURV.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_LAAdat_bubflt3mkt0.png","Mean length at age data, whole catch, SURV (max=111)",NA,"Mean@A",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_LAAfit_flt3mkt0.png","Mean length at age fit, whole catch, SURV.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"Mean@A",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"comp_LAAfit_residsflt3mkt0.png","Pearson residuals, whole catch, SURV (max=3.86) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"Mean@A",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"yield4_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> 'Ghost' observations (not included in the likelihood) have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 4). <br>Deviation parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 4).",NA,"Pars",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"parameter_distributions_page3.png","Parameter distribution plots (plot 3 of 4).",NA,"Pars",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"parameter_distributions_page4.png","Parameter distribution plots (plot 4 of 4).",NA,"Pars",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
"parameterchecks.html","Table of estimated parameters (excluding deviation parameters) sorted by parameters with the largest gradients; any parameter with a gradient value with an absolute value above 0.001 (for SS 3.30 models) or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2023-07-28 11:15:43.114637,"StartTime: Wed Oct 28 22:56:07 2020"
